0.999999999999918,4.04086568683127e-07,0,-1.94239997345133
-4.04086568683127e-07,0.999999999999918,0,1.44570092685336
0,0,1,43.9496
0,0,0,1
0.999999999998693,1.61666813195455e-06,0,-1.94239989378191
-1.61666813195455e-06,0.999999999998693,0,1.44570370815161
0,0,1,43.9496
0,0,0,1
0.999999999993381,3.63846626737413e-06,0,-1.94239976093758
-3.63846626737413e-06,0.999999999993381,0,1.44570834554964
0,0,1,43.9496
0,0,0,1
0.999999999979069,6.47015884718925e-06,0,-1.94239957486255
-6.47015884718925e-06,0.999999999979069,0,1.44571484060197
0,0,1,43.9496
0,0,0,1
0.999999999948874,1.01119360396385e-05,0,-1.94239933552853
-1.01119360396385e-05,0.999999999948874,0,1.44572319374434
0,0,1,43.9496
0,0,0,1
0.999999999893958,1.45630713247444e-05,0,-1.94239904296299
-1.45630713247444e-05,0.999999999893958,0,1.44573340330973
0,0,1,43.9496
0,0,0,1
0.999999999803554,1.98215196618435e-05,0,-1.94239869727557
-1.98215196618435e-05,0.999999999803554,0,1.44574546460674
0,0,1,43.9496
0,0,0,1
0.999999999665021,2.58835569101394e-05,0,-1.94239829868197
-2.58835569101394e-05,0.999999999665021,0,1.44575936909248
0,0,1,43.9496
0,0,0,1
0.999999999463932,3.27434754143999e-05,0,-1.94239784752409
-3.27434754143999e-05,0.999999999463932,0,1.44577510367434
0,0,1,43.9496
0,0,0,1
0.999999999184189,4.03933500518594e-05,0,-1.94239734428567
-4.03933500518594e-05,0.999999999184189,0,1.44579265017342
0,0,1,43.9496
0,0,0,1
0.999999998808163,4.8822886849585e-05,0,-1.94239678960262
-4.8822886849585e-05,0.999999998808163,0,1.44581198497726
0,0,1,43.9496
0,0,0,1
0.999999998316877,5.80193625720461e-05,0,-1.9423961842673
-5.80193625720461e-05,0.999999998316877,0,1.44583307890135
0,0,1,43.9496
0,0,0,1
0.999999997690199,6.79676587192153e-05,0,-1.94239552922683
-6.79676587192153e-05,0.999999997690199,0,1.44585589726705
0,0,1,43.9496
0,0,0,1
0.999999996907058,7.86503876524905e-05,0,-1.94239482557525
-7.86503876524905e-05,0.999999996907058,0,1.44588040019095
0,0,1,43.9496
0,0,0,1
0.99999999594567,9.00481027178899e-05,0,-1.94239407454023
-9.00481027178899e-05,0.99999999594567,0,1.44590654306683
0,0,1,43.9496
0,0,0,1
0.999999994783753,0.000102139578953246,0,-1.94239327746516
-0.000102139578953246,0.999999994783753,0,1.44593427720954
0,0,1,43.9496
0,0,0,1
0.999999993398748,0.000114902146869524,0,-1.94239243578766
-0.000114902146869524,0.999999993398748,0,1.44596355062057
0,0,1,43.9496
0,0,0,1
0.999999991768008,0.000128312059329043,0,-1.94239155101598
-0.000128312059329043,0.999999991768008,0,1.44599430882964
0,0,1,43.9496
0,0,0,1
0.999999989868969,0.000142344870899628,0,-1.94239062470444
-0.000142344870899628,0.999999989868969,0,1.44602649576477
0,0,1,43.9496
0,0,0,1
0.999999987679297,0.000156975810172541,0,-1.94238965842928
-0.000156975810172541,0.999999987679297,0,1.44606005460632
0,0,1,43.9496
0,0,0,1
0.999999985177002,0.000172180128094342,0,-1.94238865376607
-0.000172180128094342,0.999999985177002,0,1.44609492858594
0,0,1,43.9496
0,0,0,1
0.999999982340517,0.000187933408928881,0,-1.94238761226948
-0.000187933408928881,0.999999982340517,0,1.44613106169983
0,0,1,43.9496
0,0,0,1
0.999999979148763,0.000204211834528382,0,-1.94238653545599
-0.000204211834528382,0.999999979148763,0,1.44616839931493
0,0,1,43.9496
0,0,0,1
0.99999997558118,0.00022099239667511,0,-1.94238542479009
-0.00022099239667511,0.99999997558118,0,1.44620688865594
0,0,1,43.9496
0,0,0,1
0.99999997161774,0.000238253055973751,0,-1.94238428167383
-0.000238253055973751,0.99999997161774,0,1.44624647916977
